num_players,player_stack,blind,player_cards,pre_flop,flop,decision_flop,turn,decision_turn,river,decision_river,net_result
6,43.6,2,Ks 8d,"received, received, folds",,,,,,,-1.0
7,50.21,1,Kd 6s,"received, received, folds",,,,,,,-0.5
6,20.5,1,Qd 4s,"received, received, folds",,,,,,,-0.5
9,85.04,2,Kd 10c,"received, received, calls",7s Qh Jh,bets,9c,"bets, mucks",,,10.74
6,43.6,0,Ac 5d,"received, received, folds",,,,,,,0.0
7,49.71,2,Ac 4d,"received, received, mucks",,,,,,,0.5
6,21.5,2,7h Qc,"received, received, folds",,,,,,,-1.0
6,43.6,0,Jd 4d,"received, received, folds",,,,,,,0.0
7,49.71,0,2s 6d,"received, received, folds",,,,,,,0.0
6,21.5,0,4c 3c,"received, received, folds",,,,,,,0.0
6,43.6,0,10c 4d,"received, received, folds",Kh 9c 10d,,3c,,,,0.0
8,41.5,0,Ah Ks,"received, received, raises",6h Ad 9d,"bets, mucks",,,,,8.21
9,85.04,0,Ad 3s,"received, received, folds",6c 6d Kh,,7c,,Jh,,0.0
8,41.5,0,Ks 8h,"received, received, folds",,,,,,,0.0
9,85.04,0,10s Kc,"received, received, folds",,,,,,,0.0
6,21.5,0,4c 8c,"received, received, folds",5s Qd 8d,,9d,,3s,,0.0
6,49.68,0,Qh Ad,"received, received, raises",9h 5h 2h,folds,,,,,-6.08
6,21.5,0,8c 5c,"received, received, folds",3h 10s 6d,,,,,,0.0
7,40.0,0,Kd Js,"received, received, raises, mucks",,,,,,,1.5
9,85.04,0,7h 8c,"received, received, folds",Qd 3d Ac,,9c,,,,0.0
6,50.68,1,9d Js,"received, received, calls, folds",,,,,,,-1.0
6,20.0,0,5h 5s,"received, received, allin, mucks",,,,,,,1.5
9,85.04,0,Ac 9h,"received, received, folds",,,,,,,0.0
6,20.0,1,10s 10d,"received, received, folds",,,,,,,-0.5
7,40.0,0,2s Kd,"received, received, folds",5h 10s 3s,,4d,,,,0.0
6,51.68,2,Qs 2s,"received, received, folds",,,,,,,-1.0
6,20.0,2,Qd 5s,"received, received, folds",,,,,,,-1.0
9,85.04,0,9h 6s,"received, received, folds",,,,,,,0.0
7,40.0,0,4h Qd,"received, received, folds",,,,,,,0.0
5,110.95,0,10d 8s,"received, received, folds",,,,,,,0.0
6,20.0,0,7d Qc,"received, received, folds",Js 8c 9d,,,,,,0.0
5,110.95,0,9c 5h,"received, received, folds",3s Qh 8h,,,,,,0.0
7,40.0,1,3s 5d,"received, received, folds",,,,,,,-0.5
9,85.04,0,Jh 5c,"received, received, folds",,,,,,,0.0
6,51.68,0,6d 7d,"received, received, folds",Ac 2h 6s,,5h,,,,0.0
6,20.0,0,Ks 6d,"received, received, folds",8s 4c 4d,,,,,,0.0
7,40.0,2,7s 2c,"received, received, folds",,,,,,,-1.0
6,20.0,0,7s 2d,"received, received, folds",,,,,,,0.0
9,85.04,0,Kd 7c,"received, received, folds",3d 10c 5d,,,,,,0.0
6,20.0,0,Qd 4s,"received, received, folds",,,,,,,0.0
5,81.0,1,7s 7c,"received, received, calls",10s 5c 7d,"checks, calls",9d,"bets, mucks",,,29.95
9,86.04,1,Kh 6h,"received, received, folds",,,,,,,-1.0
6,51.68,0,3c 6d,"received, received, folds",2s Qd 8h,,5c,,,,0.0
7,40.0,0,8d 3d,"received, received, folds",Jd 10h 7d,,,,6c,,0.0
6,51.68,0,5s 2h,"received, received, folds",,,,,,,0.0
6,20.0,1,2h 8h,"received, received, folds",6h 5s Kh,,,,,,-0.5
5,83.0,2,10s 2d,"received, received, folds",Ac 4d Qh,,8h,,,,-2.0
6,20.0,2,9h Jd,"received, received, folds",,,,,,,-1.0
6,51.68,0,7h 10c,"received, received, folds",,,,,,,0.0
5,83.0,0,7d Jc,"received, received, folds",Ac Kc 4h,,,,,,0.0
7,40.0,0,3s 2d,"received, received, folds",,,,,,,0.0
5,80.0,0,Kd Ac,"received, received, raises, mucks",,,,,,,3.0
5,80.0,0,2h 4s,"received, received, folds",,,,,,,0.0
9,120.6,2,Kh Ad,"received, received, raises",4h 9c 10h,bets,8d,checks,Qc,"checks, mucks",-34.56
5,80.0,1,Jc 4c,"received, received, folds",2d 8c 5h,,,,,,-1.0
6,52.18,1,9h 10d,"received, received, folds",5h 8c 5d,,3c,,Js,,-0.5
8,40.0,0,5d Jc,"received, received, folds",,,,,,,0.0
9,120.6,0,6d Qs,"received, received, folds",,,,,,,0.0
9,120.6,0,Ad 2c,"received, received, folds",,,,,,,0.0
5,80.0,2,8h Kh,"received, received, calls",6d Qd 3s,checks,2s,folds,,,-4.0
8,40.0,0,7s Ac,"received, received, folds",,,,,,,0.0
6,40.0,2,9c Jc,"received, received, calls",4c 7h Qd,checks,8h,bets,,bets,12.18
9,120.6,0,4h 2h,"received, received, folds",10d 6s 2d,,,,,,0.0
5,80.0,0,6c Kc,"received, received, folds",As 2d 7s,,,,,,0.0
8,40.0,0,9s 7d,"received, received, folds",,,,,,,0.0
6,40.0,0,7s 4c,"received, received, folds",,,,,,,0.0
6,80.0,0,3d 6d,"received, received, folds",,,,,,,0.0
6,80.0,0,Ac 9d,"received, received, folds",,,,,,,0.0
6,40.0,0,10s 2c,"received, received, folds",,,,,,,0.0
8,40.0,0,3s 8d,"received, received, folds",,,,,,,0.0
5,80.0,1,Qs Js,"received, received, folds",8d 8h Jh,,7d,,Jd,,-1.0
6,40.0,0,10s 8d,"received, received, folds",,,,,,,0.0
5,40.0,0,7d 8h,"received, received, folds",,,,,,,0.0
9,120.6,0,7d 6s,"received, received, folds",Kh 7h 6d,,4s,,5s,,0.0
5,80.0,2,2s 8h,"received, received, folds",3c 3h 10h,,Ah,,4c,,-2.0
5,40.0,1,5d Qs,"received, received, folds",,,,,,,-0.5
5,40.0,2,Ks 5h,"received, received, folds",,,,,,,-1.0
5,80.0,0,9c 6c,"received, received, folds",Kh Qc 8c,,Ks,,2s,,0.0
8,40.5,1,7h Js,"received, received, folds",9d 6c Ac,,Kd,,3d,,-0.5
8,120.6,0,8d Qh,"received, received, folds",Kd Qd 7c,,Jc,,Qc,,0.0
5,80.0,0,Js 9h,"received, received, folds",9c 8h Jc,,,,3h,,0.0
8,40.0,2,6c 7d,"received, received, mucks",,,,,,,0.5
6,80.0,0,2c Ad,"received, received, folds",,,,,,,0.0
7,120.6,0,10c Ad,"received, received, folds",5s 8s 6h,,7c,,,,0.0
6,80.0,1,10c 6c,"received, received, folds",Qh 7d Kd,,,,,,-1.0
6,80.0,2,Jh 8d,"received, received, folds",,,,,,,-2.0
7,118.8,1,7c 2c,"received, received, calls",2d 9s Qh,checks,2s,"bets, mucks",,,1.8
6,80.0,0,6s 7h,"received, received, folds",2d Ah 3c,,,,,,0.0
7,120.8,2,3c Ks,"received, received, folds",,,,,,,-2.0
7,120.8,0,Qh 3c,"received, received, folds",,,,,,,0.0
6,80.0,0,5s Js,"received, received, folds",Qs 4c 9h,,8c,,Ad,,0.0
8,120.8,0,9s 2h,"received, received, folds",,,,,,,0.0
2,82.0,1,10d 8h,"received, received, raises, folds",,,,,,,-5.0
3,84.0,1,8s Jh,"received, received, calls, folds",,,,,,,-2.0
3,83.0,2,2s 4h,"received, received, mucks",,,,,,,1.0
9,105.0,0,Kd Ac,"received, received, raises",Kh 10d 7s,"bets, mucks",,,,,15.8
6,80.0,0,Js 9s,"received, received, raises, calls",Jc Qs 9d,calls,Qd,folds,,,-19.91
9,105.0,0,4c Qh,"received, received, folds",,,,,,,0.0
6,80.0,0,6h Jh,"received, received, folds",6d 8s 8c,,7s,,2c,,0.0
9,80.0,0,Kc Ah,"received, received, allin, mucks",,,,,,,25.0
3,80.0,0,Js Jh,"received, received, raises, mucks",,,,,,,3.0
3,80.0,1,7c 4s,"received, received, folds",,,,,,,-1.0
5,20.0,1,Jh Kh,"received, received, allin, mucks",,,,,,,3.0
3,80.0,2,Jc 3s,"received, received, folds",,,,,,,-2.0
6,80.0,1,10d Ac,"received, received, raises",2h Kh 8s,"bets, folds",,,,,-14.9
6,80.0,2,5d Jh,"received, received, folds",,,,,,,-2.0
9,80.0,0,9h Qh,"received, received, folds",4s Jh 8s,,7s,,Ks,,0.0
6,20.0,2,9d Js,"received, received, calls",7s 5s 7c,"checks, folds",,,,,-2.0
4,80.0,0,6c 7h,"received, received, folds",,,,,,,0.0
4,80.0,1,Qd 2h,"received, received, folds",,,,,,,-1.0
4,83.0,2,5c Ah,"received, received, calls",Kc 6h Qh,checks,8d,checks,9c,folds,-6.0
4,80.0,0,Jh 10h,"received, received, raises, mucks",,,,,,,3.0
9,81.0,1,8c Jc,"received, received, folds",2s 2h Qs,,Qh,,,,-1.0
4,80.0,0,Jd 3c,"received, received, folds",,,,,,,0.0
8,80.0,2,3d 4c,"received, received, mucks",,,,,,,1.0
4,80.0,1,Qc 10h,"received, received, folds",,,,,,,-1.0
4,80.0,2,Kc 3h,"received, received, folds",,,,,,,-2.0
5,40.7,0,Ks 7h,"received, received, folds",,,,,,,0.0
5,40.7,0,10c 4d,"received, received, folds",4c 3d 7d,,,,,,0.0
4,40.7,0,9d 9h,"received, received, folds",,,,,,,0.0
4,41.7,1,Kd 4h,"received, received, folds",,,,,,,-1.0
4,43.7,2,4c Ah,"received, received, folds",,,,,,,-2.0
5,43.7,0,5d 9h,"received, received, folds",,,,,,,0.0
5,43.7,0,Ah 7c,"received, received, folds",,,,,,,0.0
6,22.46,0,2d 8h,"received, received, folds",Qs 2s 4s,,Kd,,2c,,0.0
5,40.0,1,7c 7d,"received, received, calls",6s 3h 4s,"allin, mucks",,,,,3.7
5,40.0,2,Qh 2c,"received, received, folds",,,,,,,-2.0
5,20.0,0,10c Qd,"received, received, raises",4c Kc Qs,checks,As,calls,2d,checks,2.46
5,40.0,0,3s 9s,"received, received, folds",10s 8c 2c,,Qc,,Jh,,0.0
5,20.0,0,7h 10c,"received, received, folds",4c Qs Kd,,9c,,,,0.0
5,20.25,1,4d 3h,"received, received, folds",Kd 3d 7d,,,,,,-0.25
4,20.0,2,2c 10d,"received, received, mucks",,,,,,,0.25
5,40.0,0,10h Jh,"received, received, folds",Jd Kc Jc,,Qs,,Qh,,0.0
5,20.0,0,Qs 9d,"received, received, folds",2s Ah Kd,,,,,,0.0
5,40.0,0,4d 10s,"received, received, folds",,,,,,,0.0
4,24.0,1,Jd 7c,"received, received, folds",,,,,,,-0.25
5,24.5,2,Jc 6d,"received, received, folds",,,,,,,-0.5
5,24.5,0,5s 2h,"received, received, folds",,,,,,,0.0
5,20.0,0,5s 6s,"received, received, folds",Jh 2c Js,,Ac,,Jc,,0.0
4,40.0,1,5d 7c,"received, received, folds",7h Ac 7s,,,,Qs,,-1.0
5,24.5,0,6d 10s,"received, received, folds",2c 2d Kd,,,,,,0.0
5,35.67,0,Ks 2s,"received, received, folds",,,,,,,0.0
5,21.0,1,Qs Qc,"received, received, raises, mucks",,,,,,,3.5
5,34.92,0,Kc Kd,"received, received, raises, mucks",,,,,,,0.75
5,20.0,1,5s 8c,"received, received, folds",7d 4h 3s,,,,,,-0.25
6,20.75,2,7s Kc,"received, received, mucks",,,,,,,0.25
6,34.92,0,Jd 6h,"received, received, folds",,,,,,,0.0
4,43.53,2,Js Qh,"received, received, calls",8h 8s 5h,calls,8c,checks,3c,"checks, mucks",-7.4
5,20.0,2,Qh Js,"received, received, calls",9s 4h 6d,"checks, folds",,,,,-1.5
6,20.75,0,6s 9h,"received, received, folds",,,,,,,0.0
4,43.53,0,7h 10c,"received, received, folds",,,,,,,0.0
5,20.0,0,3c 6c,"received, received, folds",,,,,,,0.0
6,20.75,0,2h Kh,"received, received, folds",Kc 5c As,,,,,,0.0
5,20.0,0,7s 3d,"received, received, folds",,,,,,,0.0
4,43.53,0,Qh 10s,"received, received, folds",,,,,,,0.0
5,37.41,1,Kd Qs,"received, received, raises",8s Ad 4s,bets,3h,"is, checks, folds",,,-2.49
5,20.0,0,Kd 2s,"received, received, folds",,,,,,,0.0
4,43.53,0,Jd 3d,"received, received, folds",,,,,,,0.0
6,20.0,0,As Ac,"received, received, raises, mucks",,,,,,,0.75
5,33.75,2,Ad Ah,"received, received, raises",Qc 2d 10c,"bets, mucks",,,,,3.66
6,20.0,1,7s 9c,"received, received, calls",3c 4h 8d,bets,8c,"checks, folds",,,-1.0
6,20.0,2,4c 2s,"received, received, folds",,,,,,,-0.5
6,20.0,0,Ac 3d,"received, received, folds",,,,,,,0.0
5,20.0,1,4c 4d,"received, received, folds",Qh 5d Kh,,,,5s,,-0.25
5,44.53,1,5d 6h,"received, received, folds",Ks 4c Kd,,2s,,6s,,-1.0
6,20.0,0,9s Jd,"received, received, folds",Js 9c Kd,,2c,,,,0.0
5,20.0,2,3d Ad,"received, received, folds",8c Jh 9c,,3h,,4h,,-0.5
5,46.53,2,4c 5h,"received, received, folds",,,,,,,-2.0
6,20.0,0,10d 3c,"received, received, folds",,,,,,,0.0
5,33.75,0,10h 7h,"received, received, folds",Qs 4h Kd,,,,,,0.0
6,20.0,0,9c 6c,"received, received, folds",,,,,,,0.0
6,33.75,0,5h Ks,"received, received, folds",,,,,,,0.0
5,46.53,0,5h 3c,"received, received, folds",,,,,,,0.0
6,20.0,1,Jc Kh,"received, received, folds",,,,,,,-0.25
5,20.0,0,2h 3d,"received, received, folds",Qc Kh 9c,,,,,,0.0
6,33.75,0,9c 6s,"received, received, folds",,,,,,,0.0
6,20.0,2,10h 2d,"received, received, folds",,,,,,,-0.5
6,34.0,1,4d 5c,"received, received, folds",,,,,,,-0.25
6,20.0,0,Ad 4c,"received, received, folds",,,,,,,0.0
6,20.0,0,2h Qh,"received, received, folds",2s 8c Jd,,7c,,,,0.0
6,34.5,2,7s 8s,"received, received, folds",Ac 6s 8c,,9h,,4s,,-0.5
6,20.0,0,Kc Js,"received, received, folds",,,,,,,0.0
5,46.53,0,Ad 3h,"received, received, folds",3s 3d 6d,,,,,,0.0
6,20.0,0,9c 6s,"received, received, folds",,,,,,,0.0
5,20.0,0,9c 5c,"received, received, folds",,,,,,,0.0
6,20.0,1,5d 4h,"received, received, folds",,,,,,,-0.25
5,46.53,0,5h Qc,"received, received, folds",6s 7d Jh,,8c,,,,0.0
6,20.0,0,Kd Ac,"received, received, raises, allin",4h Jc 3s,,,,,,-20.0
6,36.25,0,10s 10h,"received, received, raises",9s Jc Kh,"checks, is, folds",,,,,-1.75
6,20.0,2,9h 10c,"received, received, folds",,,,,,,-0.5
6,36.25,0,4h 6h,"received, received, folds",,,,,,,0.0
4,50.53,0,Qd 10c,"received, received, raises, folds",,,,,,,-4.0
6,37.75,0,7h 7d,"received, received, calls, folds",,,,,,,-1.5
5,20.25,1,Jc 10c,"received, received, raises",5d 4s Ah,bets,8d,checks,Ac,"checks, mucks",-6.19
4,51.53,1,7s Kd,"received, received, folds",,,,,,,-1.0
5,20.0,2,Ah Ad,"received, received, mucks",,,,,,,0.25
2,50.53,2,Ks Kh,"received, received, mucks",,,,,,,1.0
5,38.0,1,4d Kh,"received, received, folds",,,,,,,-0.25
5,20.0,0,5s 3d,"received, received, folds",,,,,,,0.0
3,50.53,0,Ks 5h,"received, received, folds",,,,,,,0.0
5,20.0,2,8c Qs,"received, received, calls",Qc 9d Qd,calls,4d,checks,Qh,allin,18.0
4,50.53,0,7d 4h,"received, received, folds",5h 9c As,,2d,,,,0.0
5,20.0,0,3d 7c,"received, received, folds",Ac 6s 7d,,6d,,2c,,0.0
5,20.0,0,Qh 5d,"received, received, folds",,,,,,,0.0
5,20.0,0,5s 9s,"received, received, folds",,,,,,,0.0
4,51.53,1,4c 4h,"received, received, folds",,,,,,,-1.0
5,20.0,0,3h 5s,"received, received, folds",7c 3d Js,,,,,,0.0
4,53.53,2,7c 2s,"received, received, folds",,,,,,,-2.0
5,20.25,1,7s 7h,"received, received, folds",8s Qc 5d,,,,,,-0.25
5,20.0,2,3h 4c,"received, received, mucks",,,,,,,0.25
5,20.0,0,7s 4h,"received, received, folds",,,,,,,0.0
5,20.0,0,Kd 10d,"received, received, calls",Ac 4s Ah,bets,3s,checks,Kc,"calls, mucks",-6.03
5,20.0,0,3c Ad,"received, received, folds",,,,,,,0.0
5,20.0,1,3d 10s,"received, received, folds",,,,,,,-0.25
5,20.0,0,7s 9h,"received, received, folds",,,,,,,0.0
4,53.53,0,8d 6d,"received, received, folds",5d Qc 9c,,7c,,,,0.0
5,20.0,1,9d Jc,"received, received, folds",,,,,,,-0.25
4,53.53,0,Qd 10s,"received, received, folds",,,,,,,0.0
5,20.0,2,2s 2d,"received, received, calls",8s 7d Qc,folds,,,,,-1.0
5,20.0,2,10s 8d,"received, received, folds",,,,,,,-0.5
4,53.53,0,7h 9s,"received, received, folds",,,,,,,0.0
5,20.0,0,6c 8s,"received, received, folds",,,,,,,0.0
4,20.0,0,3s Kh,"received, received, folds",,,,,,,0.0
4,54.53,1,4d Qs,"received, received, folds",7c 4s Jc,,,,,,-1.0
5,20.0,0,6d 9d,"received, received, folds",,,,,,,0.0
3,45.0,2,Kh 8c,"received, received, calls",8h 3c Ah,calls,9d,calls,Kd,"bets, mucks",9.53
5,20.0,1,10d Ks,"received, received, folds",Qh 4d 9h,,,,,,-0.25
4,45.0,0,2s 8c,"received, received, folds",,,,,,,0.0
6,20.0,2,7c Ks,"received, received, folds",2h 3c 10d,,8s,,4s,,-0.5
3,45.0,0,7h 6d,"received, received, folds",7d 2c 10d,,,,,,0.0
6,20.0,0,Qs Jd,"received, received, folds",Kh 10c 8c,,,,,,0.0
6,20.0,0,Qs Js,"received, received, folds",,,,,,,0.0
4,46.0,1,Ac 2c,"received, received, folds",,,,,,,-1.0
5,45.0,2,Qd Ac,"received, received, mucks",,,,,,,1.0
4,55.3,0,10c 10s,"received, received, raises",Jh 3c 6h,bets,Jd,bets,7s,"bets, mucks",17.55
4,50.8,1,Ac Kd,"received, received, raises",5d 10s Ad,"bets, mucks",,,,,4.5
5,49.8,2,8d 2s,"received, received, mucks",,,,,,,1.0
5,49.8,0,Qs 4s,"received, received, folds",,,,,,,0.0
5,45.0,0,3c Jd,"received, received, folds",,,,,,,0.0
6,20.0,0,4c 4h,"received, received, folds",,,,,,,0.0
4,49.8,0,10d Jc,"received, received, folds",,,,,,,0.0
6,20.0,0,Qc 4c,"received, received, folds",,,,,,,0.0
5,45.0,0,3s 8c,"received, received, folds",,,,,,,0.0
6,20.49,1,7c 8s,"received, received, calls, folds",,,,,,,-0.5
5,45.0,0,10h 8s,"received, received, folds",,,,,,,0.0
5,45.0,0,Qc 6c,"received, received, folds",,,,,,,0.0
4,43.0,1,Qh 10h,"received, received, raises, mucks",,,,,,,2.0
4,45.0,2,Kh 3d,"received, received, folds",,,,,,,-2.0
6,20.99,2,2d 8s,"received, received, folds",Jh 5c Jc,,Qc,,Qs,,-0.5
4,49.8,0,4h 9s,"received, received, folds",10h 4c Js,,Jh,,5s,,0.0
5,45.0,0,Jc 5c,"received, received, folds",,,,,,,0.0
6,20.99,0,Ac 6c,"received, received, folds",6h 8s Kd,,,,,,0.0
4,50.8,1,8h 5c,"received, received, folds",,,,,,,-1.0
5,20.99,0,7c 6c,"received, received, folds",,,,,,,0.0
5,20.99,0,2c Ad,"received, received, folds",,,,,,,0.0
4,21.49,0,6h 7h,"received, received, calls, folds",,,,,,,-0.5
4,45.0,0,5s 7h,"received, received, folds",Jh Kh 5c,,9d,,Ah,,0.0
4,22.49,1,5s Js,"received, received, calls",9c 6c 5c,"checks, calls",Ks,"checks, folds",,,-1.0
5,45.0,0,8s Jh,"received, received, folds",,,,,,,0.0
4,40.0,2,2c 4d,"received, received, checks",8h 10d 4c,calls,2h,raises,8c,checks,10.8
4,23.74,2,Jd 10s,"received, received, calls",6d Qh Qs,"checks, folds",Ad,,,,-1.25
4,40.0,0,8s Js,"received, received, raises, folds",,,,,,,-4.0
4,23.74,0,7h 3d,"received, received, folds",,,,,,,0.0
5,46.0,1,Qd 8h,"received, received, folds",10d Kd 9d,,4h,,,,-1.0
5,48.0,2,4c 6c,"received, received, folds",3d Qc Kd,,,,,,-2.0
4,23.74,0,2c 6h,"received, received, folds",As 9c 8s,,7s,,Kh,,0.0
5,40.0,0,9c Qh,"received, received, folds",7d Kc 9h,,Js,,3s,,0.0
5,48.0,0,8s Qd,"received, received, folds",,,,,,,0.0
3,23.99,1,Kc 4d,"received, received, folds",4h Js 6h,,,,,,-0.25
3,23.54,2,Ks 9h,"received, received, checks",5c 4s 4h,"bets, mucks",,,,,0.45
5,48.0,0,8s 6s,"received, received, folds",,,,,,,0.0
3,23.54,0,6c Kd,"received, received, folds",,,,,,,0.0
3,24.04,1,8c 9d,"received, received, calls, folds",,,,,,,-0.5
2,31.83,1,As 6h,"received, received, raises",9d 2c 7s,bets,Js,checks,Jc,folds,-4.08
5,48.0,0,3h 5s,"received, received, folds",,,,,,,0.0
2,32.83,2,3s Qd,"received, received, folds",,,,,,,-1.0
3,24.54,2,Ah 5s,"received, received, folds",Qd 7c 6d,,7h,,,,-0.5
5,40.0,0,Jd 8h,"received, received, folds",5c 9s Kc,,4s,,6s,,0.0
3,24.54,0,6s Kd,"received, received, folds",,,,,,,0.0
3,24.79,1,8h 4h,"received, received, folds",,,,,,,-0.25
3,32.83,0,Qs 4c,"received, received, folds",,,,,,,0.0
5,40.0,0,6h 6s,"received, received, allin, mucks",,,,,,,8.0
3,41.0,0,5d 5s,"received, received, raises",4c 10s Jh,checks,As,checks,Jd,checks,1.59
5,40.0,1,9d 6d,"received, received, folds",,,,,,,-1.0
3,25.29,2,4h 8c,"received, received, folds",,,,,,,-0.5
3,33.33,1,9c 2h,"received, received, folds",,,,,,,-0.5
4,24.54,0,10h Qh,"received, received, raises, mucks",,,,,,,0.75
3,34.33,2,3c 9c,"received, received, folds",,,,,,,-1.0
4,24.09,1,4d 5d,"received, received, calls",Js Ad Kd,"bets, mucks",,,,,0.45
5,40.0,2,Jd 4s,"received, received, folds",Qc 7c Kd,,4h,,,,-2.0
3,20.75,1,Jc Ac,"received, received, raises, calls",3d Jh Jd,"checks, allin",8c,,Qs,,20.25
3,45.33,0,6h 6s,"received, received, raises, calls",4d 2c 8s,folds,,,,,-11.0
5,40.0,1,3c 4d,"received, received, folds",2s Ks 7c,,2c,,,,-1.0
5,23.84,2,Qd 10c,"received, received, mucks",,,,,,,0.25
3,20.5,2,9h Qd,"received, received, mucks",,,,,,,0.25
4,41.33,1,8s 9s,"received, received, raises, mucks",,,,,,,4.0
5,23.09,0,Js As,"received, received, raises, mucks",,,,,,,0.75
3,20.5,0,8h 2d,"received, received, folds",9h Qd Ac,,9s,,,,0.0
5,40.0,0,3s Jd,"received, received, folds",As Ah 8s,,,,,,0.0
3,20.0,1,10d Qs,"received, received, raises, mucks",,,,,,,0.5
5,21.5,2,3d Ad,"received, received, calls",9d 4d 8d,"checks, raises, allin",8s,,3c,,19.83
5,21.5,0,8h Ac,"received, received, raises",8s 7h 5h,"bets, mucks",,,,,1.59
5,40.0,0,3h 4c,"received, received, folds",7d Kc 7s,,9d,,,,0.0
5,20.0,0,10h Qh,"received, received, raises, mucks",,,,,,,1.5
5,40.0,2,Ah 3h,"received, received, calls",Ks 5d 2s,"checks, calls",9h,"checks, folds",,,-9.0
5,21.75,1,Kd 3d,"received, received, folds",,,,,,,-0.25
5,20.0,2,Ad 10h,"received, received, calls",10c Ks 2d,calls,4h,checks,3s,"calls, mucks",-4.0
5,20.0,2,As Kh,"received, received, allin, mucks",,,,,,,1.75
5,31.79,0,8d 8s,"received, received, raises, calls",6s As 5s,calls,9c,checks,4c,folds,-17.75
5,20.0,0,6c 5s,"received, received, folds",,,,,,,0.0
4,40.0,0,Qh 4c,"received, received, folds",Ad 8s Kd,,Ac,,,,0.0
5,32.29,1,2d 3c,"received, received, folds",,,,,,,-0.5
5,40.0,0,Jh 4h,"received, received, folds",,,,,,,0.0
5,40.0,0,6c 10d,"received, received, folds",3c 6d 8d,,8h,,Jc,,0.0
5,20.0,0,Jc Ad,"received, received, raises",9s Kh 7s,bets,3d,checks,Kc,"checks, mucks",-3.5
5,40.0,0,9d Jc,"received, received, folds",,,,,,,0.0
5,20.65,1,Ad Qd,"received, received, calls",4d 10h 8d,"checks, raises, allin",8h,,2h,,-20.65
2,25.53,1,8d Qd,"received, received, raises, mucks",,,,,,,0.5
6,32.29,0,9s Jc,"received, received, folds",10d 7c Qh,,Jd,,4c,,0.0
5,40.0,1,Js 3h,"received, received, folds",,,,,,,-1.0
2,26.03,2,10c Js,"received, received, folds",,,,,,,-0.5
5,20.0,1,4d Jd,"received, received, folds",8d Ks Ad,,,,,,-0.25
6,35.79,0,Ah Qs,"received, received, raises, folds",,,,,,,-3.5
5,40.0,0,7h 5d,"received, received, folds",2s Js Qc,,,,9h,,0.0
5,40.0,2,10d 2h,"received, received, folds",,,,,,,-2.0
4,40.0,0,9s 2h,"received, received, folds",,,,,,,0.0
3,26.03,0,7s 10d,"received, received, folds",,,,,,,0.0
6,20.0,2,4c Jd,"received, received, folds",,,,,,,-0.5
6,35.79,0,4s 8c,"received, received, folds",,,,,,,0.0
5,21.15,2,Kd 3s,"received, received, folds",6c 4s 8c,,Jh,,9h,,-0.5
6,35.79,0,Qc 2c,"received, received, folds",,,,,,,0.0
5,40.0,0,Qs Jh,"received, received, folds",,,,,,,0.0
3,27.28,1,Jd Kh,"received, received, raises",9h 5h 2s,"checks, folds",,,,,-1.25
5,21.15,0,7s 4s,"received, received, folds",,,,,,,0.0
6,36.29,1,Ad 9s,"received, received, folds",,,,,,,-0.5
6,20.0,0,10c 3d,"received, received, folds",8d Qh Qs,,Ks,,Jh,,0.0
5,40.0,1,8h 9c,"received, received, folds",9h 5s 2s,,Ac,,2d,,-1.0
3,27.78,2,10h 5s,"received, received, folds",,,,,,,-0.5
6,20.0,0,As 7h,"received, received, folds",10s 3c Qd,,,,,,0.0
5,40.0,2,3s 7h,"received, received, folds",6d 7d 5h,,,,,,-2.0
6,26.02,2,Jc Qc,"received, received, calls",6c Jd Qh,calls,4h,calls,9s,"allin, mucks",10.27
6,20.0,0,Ac 8d,"received, received, folds",,,,,,,0.0
5,40.0,0,10c 9s,"received, received, folds",2s Qc 5s,,,,,,0.0
6,26.02,0,Ac 5s,"received, received, folds",,,,,,,0.0
5,40.0,0,4d 9d,"received, received, folds",10s 8c 6s,,5h,,,,0.0
6,26.02,0,4c 9d,"received, received, folds",,,,,,,0.0
3,86.02,1,Jc 6h,"received, received, folds",,,,,,,-1.0
2,87.02,1,5d Ks,"received, received, folds",,,,,,,-1.0
5,40.0,0,3d 6s,"received, received, folds",Kh Ad 5h,,,,,,0.0
6,26.02,0,5d Ah,"received, received, folds",,,,,,,0.0
4,40.0,0,8s 5s,"received, received, folds",Jd 6d Ad,,,,,,0.0
6,20.0,1,2c 6d,"received, received, folds",10d 7c 9c,,7d,,5c,,-0.25
5,21.15,0,6c Ad,"received, received, folds",Ac 2s 9h,,3c,,7h,,0.0
3,27.78,0,Kh 6s,"received, received, folds",6d Qd 10d,,4d,,7c,,0.0
4,40.0,0,3s Ac,"received, received, folds",,,,,,,0.0
4,40.0,1,9h 5s,"received, received, folds",,,,,,,-1.0
6,20.0,2,10h 2c,"received, received, folds",,,,,,,-0.5
3,28.03,1,5d 4s,"received, received, folds",,,,,,,-0.25
4,40.0,1,5s 3c,"received, received, folds",8h 6h 9h,,,,,,-1.0
2,80.0,1,3c 3h,"received, received, calls",4c 7d 6d,"checks, calls",3s,"checks, calls",,checks,7.02
3,28.53,2,4d 7s,"received, received, folds",,,,,,,-0.5
5,40.0,2,8d Kc,"received, received, folds",3s Ad Jc,,,,,,-2.0
4,27.78,0,Ah Jh,"received, received, raises, mucks",,,,,,,0.75
6,26.02,0,3c 6h,"received, received, folds",4s 9d 5h,,,,,,0.0
